uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,violence_detected
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ky2dkzpmgs2o,bafyreice4guqmlwpujzdnh2lcsq2euovds4sflnyshj4msrotat45hetmi,"Ao saber que temos inúmeros animais abandonados em Porto Alegre, ainda mais após as enchentes, Tamyres e eu temos convicção de que essa é uma pauta que não pode ser deixada de lado.",2024-07-24T18:24:02Z,1,0,8,2024-07-24T18:24:02Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:i4v7hjiccw6wpqhnfhnltbbb/app.bsky.feed.post/3ky27spucfa2h,bafyreic3aiyi3jrmiyi4mmvfk6idsfjo7twzr6f6tox2ore7cx2vgqxe2e,Entre os documentos desaparecidos está um estudo de 2015 que previu fortes chuvas no Rio Grande do Sul e outras tragédias climáticas. A análise sugere que a intervenção do poder estatal poderia ter mitigado os danos previstos. revistaforum.com.br/politica/202...,2024-07-24T17:15:25Z,0,0,0,2024-07-24T17:15:25Z,afonsojrf.bsky.social,Afonso Jr,did:plc:i4v7hjiccw6wpqhnfhnltbbb,sem violência detectada
at://did:plc:ntvekiguke7rrvbwceu6khdn/app.bsky.feed.post/3kxxloikiue2a,bafyreif2oh5dowkimfr43x3j5izvcn2glzm2hngp2yyha54gkmrbx4nn2y,Força sempre na luta! ❤️,2024-07-23T16:11:08Z,0,0,0,2024-07-23T16:11:08Z,silvio09.bsky.social,Toque de Amor 🩷♀️,did:plc:ntvekiguke7rrvbwceu6khdn,sem violência detectada
at://did:plc:fgj3s6vrqz55nhtojn5tp3lm/app.bsky.feed.post/3kxxk7bqoh22w,bafyreiaqbatev7vrm5roqreeflxirjy3hyihjuro4btwck4aw3po6ah5zy,"Boa sorte,meninas!! Vamos recuperar POA, tirar de vez das mãos dessa corja destrutiva. 🌻",2024-07-23T15:44:45Z,0,1,4,2024-07-23T15:44:45Z,coloradagaucha.bsky.social,Gaúcha Colorada,did:plc:fgj3s6vrqz55nhtojn5tp3lm,sem violência detectada
at://did:plc:n5ffnspuqetzlohofpgzb5hy/app.bsky.feed.post/3kxqyteougd2y,bafyreif7eqtftrfo75hpje6vhvmkztnz72zf2rlzyk2sfxfgqshcvuhizy,Força futura prefeita,2024-07-21T01:17:52Z,0,0,0,2024-07-21T01:17:52Z,mena05.bsky.social,Filomena,did:plc:n5ffnspuqetzlohofpgzb5hy,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kxktppwdkj26,bafyreidbldbhkcare5prsuae72urrkmy3jzgjvm5hjhng7uuw5wr3xkgqa,"O povo de novo na prefeitura não é um sonho, é uma realidade que já vivemos e que sabemos o quão importante e necessária é!  

#UnidadeporPOA #PovonaPrefeitura",2024-07-18T14:30:23Z,0,0,6,2024-07-18T14:30:23Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kx6y7aeh5f2v,bafyreiadqtjgpafyxllxgf3oi63s5wpln7envc6uoojdff27ajq2zpc2w4,"Descentralizar o processo de tomada de decisão e concentração dos recursos para poucos espaços, e isso pode ser feito mais uma vez a partir da participação popular. Políticas públicas de esporte e lazer que atendam as necessidades das comunidades, também é nossa prioridade! ⚽🏀🛹🏋🏽‍♀️ #PovonaPrefeitura",2024-07-13T21:18:42Z,0,2,7,2024-07-13T21:18:42Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kx6y4qa6fk2f,bafyreic2pggtv2wgoh7g57ydbnausin5b64flremkmbhx54gcd5mfjuzhu,"Pra fazer o contraponto da realidade que vivemos, e que em Porto Alegre, precisamos reestruturar os espaços públicos para a prática de esporte, são praças e parques completamente abandonados.",2024-07-13T21:17:18Z,0,1,9,2024-07-13T21:17:18Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:njxnazoqnghwmz7biguuxjjo/app.bsky.feed.post/3kwzupcwjx42l,bafyreibpokuhhxaoeyfm3ut6sgdh6bgv3pqxkvp4zk2jkwm5zsugffraxa,"Votadoooooo
👏👏👏",2024-07-11T20:32:48Z,0,0,0,2024-07-11T20:32:48Z,klauthorres.bsky.social,Claudia Brasil 🚩🇧🇷,did:plc:njxnazoqnghwmz7biguuxjjo,sem violência detectada
at://did:plc:n5ffnspuqetzlohofpgzb5hy/app.bsky.feed.post/3kx2asckk6a2y,bafyreihsbcaadzshjcobgpok6wombxucftx7hyh72azjkeqt4abrfijcem,Já votei nela 👊,2024-07-12T00:09:13Z,0,0,0,2024-07-12T00:09:13Z,mena05.bsky.social,Filomena,did:plc:n5ffnspuqetzlohofpgzb5hy,sem violência detectada
at://did:plc:25cbejfc3jvxtdluyiv4n4m7/app.bsky.feed.post/3kwid7fbctk2y,bafyreia4va7w2rms5dli2fnzjfuoe7tdykiahnauksrjs2szotzsjekhby,"Agricultura familiar, Reciclagem, Trabalho de padarias, confeitarias, Costura, marcenaria, tudo isso são exemplos que podem ser feito para dar trabalho  e dignidade ao povo. Quem lucra é o Brasil!",2024-07-04T21:04:23Z,0,1,2,2024-07-04T21:04:23Z,malevola13.bsky.social,MALÉVOLA 13,did:plc:25cbejfc3jvxtdluyiv4n4m7,sem violência detectada
at://did:plc:25cbejfc3jvxtdluyiv4n4m7/app.bsky.feed.post/3kwicy33vsz2j,bafyreihuw7apdzcp5bpv6wmtonyit7oiromtsenuphbk535oqsmvwzh7si,"Uma oportunidade tamanha d socializar os moradores d rua dar-lhes dignidade voltar a fazer parte d sociedade. Tendo seu emprego, moradia, vendo seus filhos na escola. O caminho é esse a reciclagem ♻️ além de preservar o meio ambiente, introduz os moradores de rua na sociedade e todos ganham com isso.",2024-07-04T21:00:17Z,0,0,0,2024-07-04T21:00:17Z,malevola13.bsky.social,MALÉVOLA 13,did:plc:25cbejfc3jvxtdluyiv4n4m7,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kwicjlga6r2o,bafyreifecrg6ngwxskjr63zim4cvzxgsnm5o37s6jixow4zbe4r6iac5di,"Embora hoje Porto Alegre só recicle 1,92% dos resíduos, o trabalho das catadoras e catadores é fundamental, não só porque é o que sustenta estas famílias, mas porque contribui efetivamente com a economia e com a proteção ao meio ambiente do nosso município ♻️ 
#POAÇAO #UnidadeporPOA #PovonaPrefeitura",2024-07-04T20:52:12Z,0,3,12,2024-07-04T20:52:12Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kwichebuev26,bafyreiclz63hr2eknbb2rybeq7ckjfno5m5twxnjjlitz2ju6cdkc5blpy,"Escutei atentamente as demandas e aproveitamos para falar sobre a importância da separação dos resíduos, de enxergamos as unidades de triagem como um espaço também de acolhimento.",2024-07-04T20:50:58Z,2,2,10,2024-07-04T20:50:58Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:pgwzonu6pfmbfqzstag6tshd/app.bsky.feed.post/3kw3xhqtmbh2f,bafyreiatea2fwzmap7lran6jrhwq7muurtmpvvlt4xke7fzbmhdm4mamf4,Futura Prefeita de POA,2024-06-29T23:03:48Z,1,0,1,2024-06-29T23:02:25Z,grigoryevichz.bsky.social,Grigoryevich,did:plc:pgwzonu6pfmbfqzstag6tshd,sem violência detectada
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3kw2yeefnns2c,bafyreig4e24degt35brcbh23rgfn7ynh63itx6kozqodeyzhnvwur36eru,Parabéns 🎈🍾🎊🎉!,2024-06-29T13:45:44Z,0,0,0,2024-06-29T13:45:44Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,sem violência detectada
at://did:plc:6wyx43z6e4pitony2sn5fck4/app.bsky.feed.post/3kusohx5lmd25,bafyreiey4wogjbyppnlpa52uvftl3d53yszgmlqo43mm7afndz2hb52ni4,"Sempre votei em vc, é muito provável que vc nem vá tomar conhecimento do q vou falar, mas por favor pelo o que vc lutou até aqui, vcs precisam reerguer os.movimentos sociais nas ruas. Estamos perdendo a guerra sem fazer nada. Tu não tá aí presenciando toda a desgraceira aprovada?",2024-06-13T13:02:20Z,0,0,0,2024-06-13T13:02:17Z,lucia91duda.bsky.social,NA,did:plc:6wyx43z6e4pitony2sn5fck4,sem violência detectada
at://did:plc:mhp5hea6cpxdf3eclmx2p3ua/app.bsky.feed.post/3kulg5xgo3v2p,bafyreicskmqp2yx52feje3hzth36c5mr6w4e2zcxagv64umqauntkb6zgu,"VIDA LONGA , GAUDÉRIO",2024-06-10T15:44:54Z,0,0,1,2024-06-10T15:44:54Z,hertoncorseuil.bsky.social,💩🤮DIREITA🤮💩,did:plc:mhp5hea6cpxdf3eclmx2p3ua,sem violência detectada
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3kuni5holxz27,bafyreifctfygkopxtgt24vd4zpkqfnsc3zjslzkd6626vmc4gndysko6xy,Gigante!,2024-06-11T11:25:44Z,0,0,1,2024-06-11T11:25:44Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,sem violência detectada
at://did:plc:7uo2u2lfri5kionstawn654j/app.bsky.feed.post/3kuoxjr65rz2c,bafyreigj6tc4ocknd7z6ormgwwz2tyhboneqi3bnvz3de4m5xkixtwonpq,"Sem dúvidas. Um dos maiores nomes da política brasileira. Parabéns, nobre Olívio. Um fraternal abraço direto da Bahia.",2024-06-12T01:33:42Z,0,0,0,2024-06-12T01:33:42Z,zebedeu.bsky.social,J.Alfredo,did:plc:7uo2u2lfri5kionstawn654j,sem violência detectada
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3kugqkgixts2b,bafyreih64twgm4rbr3hhglpwtkkxzfvlhgmv7whbpmsapuyrmwinmiotke,Viva o governo federal!!,2024-06-08T19:07:31Z,0,0,0,2024-06-08T19:07:31Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,sem violência detectada
at://did:plc:tt5gkppphududnumdypmf2ib/app.bsky.feed.post/3kub7fiz6is2a,bafyreih2myjrsjhyrrcv6fmjdzvs7zzyxhbjey5eplwqje4crtqp73xmku,"O Brasil precisa parar de dar voz e, principalmente, dar Vito pra negacionistas/golpistas/bolsonarista... Ou tudo será em vão...",2024-06-06T14:17:17Z,0,0,0,2024-06-06T14:17:15Z,clato.bsky.social,NA,did:plc:tt5gkppphududnumdypmf2ib,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ktujqqf34s27,bafyreiftekf3ap6sajvurq3qzfjlde77fzeihbpsuwvv4nuvl6isoulx3a,NA,2024-06-01T13:17:51Z,0,3,8,2024-06-01T13:17:51Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ktujpopshs2x,bafyreigdwavs7dy5dkuxo6hdu5xnxdvq7dg4o47gayfeujwvjqm2x5jlo4,NA,2024-06-01T13:17:16Z,1,3,7,2024-06-01T13:17:16Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:t3ydvm4ihfqitvs7a24yfu6b/app.bsky.feed.post/3ktqlxt2mal2b,bafyreidzi575vb7ok4qrnbkknz73x63bffwlrgpgosuqotr36uuqom3kzm,Vc ontem pisou na bola horrivelmente! Imperdoável!!!,2024-05-30T23:46:58Z,0,0,3,2024-05-30T23:46:58Z,marcosgo.bsky.social,MarcosGO🦋📷♓️,did:plc:t3ydvm4ihfqitvs7a24yfu6b,sem violência detectada
at://did:plc:gooxuwapl4i3pnqwgux2csfj/app.bsky.feed.post/3ktqlvoxh6b2v,bafyreier3shglrdpank5lgkct6jmgz4f62lqlch7ywqsrrgoi3ko5c2ugi,"Lula: ""O RS é um estado muito importante para o Brasil do ponto de vista artístico, cultural, do trabalho e da nossa cultura. Devolveremos ao Estado aquilo que ele merece, para ele poder tocar a vida. Então não haverá falta de recursos para atender às necessidades do Estado.""",2024-05-30T23:45:45Z,0,0,0,2024-05-30T23:45:45Z,reboucas2024.bsky.social,Estevam Sampaio Rebouças,did:plc:gooxuwapl4i3pnqwgux2csfj,sem violência detectada
at://did:plc:wmvvtsv55z76teb3xqmm37vp/app.bsky.feed.post/3ktkylopwgt2x,bafyreie4zai4lcvmue7jorou4wx6eam3k4kptrrhh37v2x25eiknjacu74,Eles tem que perguntar ao prefeito deles o por quê eles não estão tendo acesso a esse benefício...,2024-05-28T18:16:49Z,0,1,1,2024-05-28T18:16:49Z,jotacastro26.bsky.social,“Nunca deixe ninguém dizer que você não pode fazer alguma coisa”,did:plc:wmvvtsv55z76teb3xqmm37vp,sem violência detectada
at://did:plc:tt5gkppphududnumdypmf2ib/app.bsky.feed.post/3ktl5io5cwu26,bafyreifbjull4ej6d62khcs2tp4vvj3udt54i677xn7ssuwnxbo2yhitcq,EXTREMA DIREITA NÃO SABE GOVERNAR,2024-05-28T19:44:38Z,0,0,0,2024-05-28T19:44:38Z,clato.bsky.social,NA,did:plc:tt5gkppphududnumdypmf2ib,sem violência detectada
at://did:plc:knpgtlfmjekrzb2ir2gwwytp/app.bsky.feed.post/3ktkyhivq6n2l,bafyreieko2ifgwudk6qkspyyiyoq2fse5jkdnjo7pf6m2u53hiwrvkpmku,Quanto abuso de poder..,2024-05-28T18:14:30Z,0,0,1,2024-05-28T18:14:30Z,vidabandida.bsky.social,Luzia,did:plc:knpgtlfmjekrzb2ir2gwwytp,sem violência detectada
at://did:plc:knpgtlfmjekrzb2ir2gwwytp/app.bsky.feed.post/3ktky6alhkc25,bafyreibbjmubxqtkkzsnhlqtgf5vfvetxrjn4wue4ysrocmdbw24lozrmu,Quanto absurdo..,2024-05-28T18:09:20Z,0,0,0,2024-05-28T18:09:20Z,vidabandida.bsky.social,Luzia,did:plc:knpgtlfmjekrzb2ir2gwwytp,sem violência detectada
at://did:plc:i4377h7yxghogvofvoy6wmac/app.bsky.feed.post/3ktkhred5hu24,bafyreidnvreicld5kybfbqra4pje3o5ih4gz346gdunynrjlasrg5vbtl4,É verdade que o PT financia grupos de zap-zap para poder derrubar postagens de opositores!? x.com/pamcosta21/s...,2024-05-28T13:15:47Z,0,0,0,2024-05-28T13:15:47Z,fabianogrillo.bsky.social,Pinto,did:plc:i4377h7yxghogvofvoy6wmac,sem violência detectada
at://did:plc:gooxuwapl4i3pnqwgux2csfj/app.bsky.feed.post/3ktge6x7sf22q,bafyreibhjskubjwfdsbi67oafr2at3bczs42ugxj6eomzcdik4mwe5vm74,"Investimentos em prevenção de desastres no Brasil caíram drasticamente após o golpe contra Dilma, em 2016. Em 2013, a verba destinada à prevenção somava R$ 6,81 bilhões. Durante os 4 anos da gestão Bolsonaro, o total de investimentos não passou de R$ 6,37 bilhões.",2024-05-26T22:01:09Z,0,0,1,2024-05-26T22:01:09Z,reboucas2024.bsky.social,Estevam Sampaio Rebouças,did:plc:gooxuwapl4i3pnqwgux2csfj,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ktfybulkj52h,bafyreibfphnkjc6kjyk544z4qq4ps4tsefcqsryok7wzraqodupqujuj6y,NA,2024-05-26T18:28:02Z,0,2,13,2024-05-26T18:28:02Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3ktd2t2jthv2t,bafyreihywoblgsihsw3k5ty7vvptg43antd3p2prckrgukzjh3wvgqxtku,Viva o governo federal!,2024-05-25T14:35:27Z,0,0,0,2024-05-25T14:35:27Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,sem violência detectada
at://did:plc:l3s7oq5yffrawwet45ceacd3/app.bsky.feed.post/3kuiyahwm3z2q,bafyreifda6ai66ytftbujdq6hzpv54c6vf7jbvesmzlwpslp6w75jrdirm,"This is Today, was recently posted on Youtube. It has to do with the world we live in.

This is the link. youtu.be/tz0gbnuumsA?...

Or if you prefer you can find my channel on Youtube (Noris Roberts) and see it.

www.youtube.com/@NorisRoberts",2024-06-09T16:30:26Z,0,0,0,2024-06-09T16:30:26Z,norisroberts.bsky.social,Noris Roberts,did:plc:l3s7oq5yffrawwet45ceacd3,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3kt4am444oe2g,bafyreiekrdxgr5vabolenc5hads2z3e4c7iryrsy7hdh6boq7yctw5w7g4,NA,2024-05-22T21:30:18Z,0,4,16,2024-05-22T21:30:18Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3ksncwpocfy2w,bafyreih4rncerplargs35tez372levpaudalpdjk7vszbxu2mlxszjetcq,"Viva Lula , amor ao povo brasileiro!!",2024-05-16T23:02:06Z,0,0,0,2024-05-16T23:02:06Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,sem violência detectada
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3ksmgmhc4pa2w,bafyreidfxaewmlfu62hhxzqthtow7tmlhujzulkbmnuietc2vffajhbdya,Viva Lula !!,2024-05-16T14:35:17Z,0,0,1,2024-05-16T14:35:17Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,sem violência detectada
at://did:plc:zm5pg4l2qsqbkrxcddh37huw/app.bsky.feed.post/3ksakoxbovg2y,bafyreicum6hfowjlpgx64gnnpgigezxfmlvwmw5he3i6wgsb72iqrdxxoi,"O governo não está ajudando ninguém. Está cumprindo sua obrigação constitucional. Quem está ajudando são os empresários, voluntários e população em geral, pois, caso não quisessem contribuir poderiam ficar de braços cruzados. Deixe a hipocrisia de lado.",2024-05-11T21:16:19Z,0,0,0,2024-05-11T21:16:19Z,mjdcmj.bsky.social,NA,did:plc:zm5pg4l2qsqbkrxcddh37huw,sem violência detectada
at://did:plc:gooxuwapl4i3pnqwgux2csfj/app.bsky.feed.post/3ksaw54lldu2z,bafyreigeqtzzlnaa2oj4dxkj5u2ermesptqfggxxcbfq4ppf5p4e4hvnse,"Lula: ""Nós já estamos cuidando do RS. Tem muita gente lá ajudando. Nós vamos cuidar daquele estado, porque o Brasil deve muito ao Estado. E nós vamos cuidar daquele povo como se estivéssemos cuidando da família da gente"".",2024-05-12T00:41:06Z,0,0,1,2024-05-12T00:41:06Z,reboucas2024.bsky.social,Estevam Sampaio Rebouças,did:plc:gooxuwapl4i3pnqwgux2csfj,sem violência detectada
at://did:plc:3yflgow3ijeb4rdblxfraghr/app.bsky.feed.post/3ksalpbvfah2f,bafyreiglpmk3s2tquxldog4gk3cntmd3urkinuf5nddtnlqq774e6wwfdu,Valeu compa.,2024-05-11T21:34:23Z,0,0,0,2024-05-11T21:34:23Z,thiaguito.bsky.social,Thiaguito,did:plc:3yflgow3ijeb4rdblxfraghr,sem violência detectada
at://did:plc:34sugtlnpuxx2e2asq7vmq53/app.bsky.feed.post/3ksacpib5542w,bafyreigq4r46dj65ihehmy22qzlnktrz77kfibmthtd5neaka5tfh33vpq,NA,2024-05-11T18:53:26Z,0,4,20,2024-05-11T18:53:26Z,mariadorosario.bsky.social,Maria do Rosário,did:plc:34sugtlnpuxx2e2asq7vmq53,sem violência detectada
at://did:plc:ovjb3y3ulareeganap5w77be/app.bsky.feed.post/3krueprouj522,bafyreibazicsrdvatpwivlsd6cygkdqzqi27bckkxdktbhog73ieg6am4q,#POASIM,2024-05-07T00:57:27Z,0,0,0,2024-05-07T00:57:27Z,evandrobcl.bsky.social,EvandroCSBL🇻🇳🇧🇷,did:plc:ovjb3y3ulareeganap5w77be,sem violência detectada
at://did:plc:ovjb3y3ulareeganap5w77be/app.bsky.feed.post/3krueotxtrd2c,bafyreicaaedpkpq5to352mei6vmsnu5naxjwqzfdryr4x5rv6veqk5kw7y,#poasim,2024-05-07T00:56:56Z,0,0,0,2024-05-07T00:56:56Z,evandrobcl.bsky.social,EvandroCSBL🇻🇳🇧🇷,did:plc:ovjb3y3ulareeganap5w77be,sem violência detectada
at://did:plc:llykpu42vvtuhtpvfigqcs4e/app.bsky.feed.post/3ksopi4nhp22i,bafyreigmwh4z6d3nlr4vlo6zhndxwt2sqbtfqhsbptboq6e3cz2ajranym,👏👏👏👏👏👏👏,2024-05-17T12:19:16Z,0,0,2,2024-05-17T12:19:15Z,crica-rj2024.bsky.social,Crica-RJ,did:plc:llykpu42vvtuhtpvfigqcs4e,sem violência detectada
at://did:plc:kavqgd5criiykz2f4jyqvfpt/app.bsky.feed.post/3ksrjtrgkyt2p,bafyreif6q2mjzqomtotxzx65zgu3vwyvjvx3y5oefslpqrmfyke7vldmp4,"www.jornaldacidadeonline.com.br/noticias/584...

Tá juntos mesmo com o RS? Por que votou contra ??",2024-05-18T15:16:22Z,0,0,0,2024-05-18T15:16:22Z,ngeraidine.bsky.social,NA,did:plc:kavqgd5criiykz2f4jyqvfpt,sem violência detectada
at://did:plc:g4nksm6h7mnhmwzddap34hia/app.bsky.feed.post/3kruksdg32a2h,bafyreig2ijwkxdptpd7mvm3rpgjjikpwi63toe6x2ghcip4lkjkhztgibi,"LULA TRABALHA 
LULA FAZ",2024-05-07T02:46:14Z,0,0,1,2024-05-07T02:46:14Z,carlosfiorellirs.bsky.social,🚩Carlos Fiorelli 🚩,did:plc:g4nksm6h7mnhmwzddap34hia,sem violência detectada
at://did:plc:unl3ktwk4hj3mfskzxclujni/app.bsky.feed.post/3krkhmxizt72c,bafyreifztk6xgw73us6lqgppddi4bfeh4oma4jb7g34sutjmmj6rslz3ze,"Governo do Rio Grande do Sul não dispõe de helicópteros?
Pobre Rio Grande do Sul.",2024-05-03T02:22:54Z,0,0,0,2024-05-03T02:22:54Z,celsoapsil.bsky.social,Celso Silva,did:plc:unl3ktwk4hj3mfskzxclujni,sem violência detectada
at://did:plc:npvmlln4t4v2gte7wmbik6kc/app.bsky.feed.post/3krmzd73u2o2q,bafyreibbp7h5w2wpiebcfyqqqpfw74pybxpdob34opmh63zsuw7jsffkhm,Amém!,2024-05-04T02:42:06Z,0,0,0,2024-05-04T02:42:06Z,gorettiroberto.bsky.social,Goretti Roberto 🚩,did:plc:npvmlln4t4v2gte7wmbik6kc,sem violência detectada
at://did:plc:kavqgd5criiykz2f4jyqvfpt/app.bsky.feed.post/3ksrjvldlur2c,bafyreihgrsmrd6orcxa3ezdj6bgpsyx6pcjigcpnmzfwpkbnjwnvf3rdo4,"www.jornaldacidadeonline.com.br/noticias/584...

Todo amparo do governo votando contra",2024-05-18T15:17:23Z,0,0,0,2024-05-18T15:17:23Z,ngeraidine.bsky.social,NA,did:plc:kavqgd5criiykz2f4jyqvfpt,sem violência detectada
at://did:plc:gturztesvjmugyaxztu4drj2/app.bsky.feed.post/3krv4p2ihpk2f,bafyreicoy65xvm62r26vz6x76pqb57jpsqf5xurvubqnx6yj4gplzsm4nu,"Será feito muito mais !! Mas não espere algo vindo do coração desses facistas vestidos de necessitados ! Já iniciou a descoberta de prefeito , tirado do esgoto, fazendo reserva ( escondendo ) as doações",2024-05-07T08:06:33Z,0,0,0,2024-05-07T08:06:33Z,vovohamude.bsky.social,PRH,did:plc:gturztesvjmugyaxztu4drj2,sem violência detectada
at://did:plc:gturztesvjmugyaxztu4drj2/app.bsky.feed.post/3krv4gmguic2p,bafyreidbx2hdajdjffuzvufozz5uubkte6g7yrj7jq7k3xm3qbnmf2fkpi,"Cuidado meu presidente !! Quando Jesus sentou em uma mesa para fazer uma simples refeição, tinha um infiltrado entre eles , que o vendeu para ser levado para a crucificação! Está escrito no livro que o Silas malafaia anda debaixo do braço .",2024-05-07T08:01:49Z,0,0,0,2024-05-07T08:01:49Z,vovohamude.bsky.social,PRH,did:plc:gturztesvjmugyaxztu4drj2,sem violência detectada
at://did:plc:nmgdax2civqlvzxsjo34wbco/app.bsky.feed.post/3krfiibgj2z2s,bafyreiajjj4xf2o6rzwpkliuyzwo5aumd6sjwlfktztm2fykqjou7thtxq,"Boa noite, Companheira Deputada! Já estou te seguindo aqui no Blue, fineza me seguir de volta. Forte abraço@",2024-05-01T02:54:50Z,0,0,0,2024-05-01T02:54:50Z,leliocorrea.bsky.social,Lélio Corrêa,did:plc:nmgdax2civqlvzxsjo34wbco,sem violência detectada
at://did:plc:nf44fzjelrldumaqcyc7jnac/app.bsky.feed.post/3krfcmcbkhk2o,bafyreigdh42ekntatuvsbfpfzuvaxqgg7ycareh6vaclxogflu3i7szw2i,Pensando em retornar meu título para Porto Alegre pra poder votar em ti!,2024-05-01T01:09:46Z,0,0,0,2024-05-01T01:09:46Z,danielmesquita.bsky.social,Dr Daniel Mesquita,did:plc:nf44fzjelrldumaqcyc7jnac,sem violência detectada
at://did:plc:mscg4vqnk5nuv56px4nuryrb/app.bsky.feed.post/3kra45z26hc22,bafyreie7g5xkka7linp2sdjx2crz2itjkzfo34g2grv5xl4ki3zgndrg3u,"Salve Jorge, Maria do Rosário!❤❤❤❤",2024-04-28T23:31:06Z,0,0,0,2024-04-28T23:31:06Z,marcosdorj.bsky.social,NA,did:plc:mscg4vqnk5nuv56px4nuryrb,sem violência detectada
at://did:plc:pzhik4ov7sm32n73qrpemrdw/app.bsky.feed.post/3kr5zfsc35k2a,bafyreihsleadz7jp3ixb43ot3mwtejnulvpjbc7qyv5f6adwqaouwh2gvy,"Com esse prefeito Melo, bozonarista? Sinto muito, POA escolheu muito mal! A esperança está na Sra., minha querida deputada! Vamos que vamo!",2024-04-28T03:36:26Z,0,0,0,2024-04-28T03:36:26Z,gubzuk.bsky.social,NA,did:plc:pzhik4ov7sm32n73qrpemrdw,sem violência detectada
at://did:plc:xyfrfdafmzmetn5fojohre6u/app.bsky.feed.post/3kr56jk24c22n,bafyreibrrepmdkxrs53fjcd6zh5irpk2d2jnrq35bochyxywxggfw7y6qq,"O Amor x O Ódio
Lula é épico, Bolsonaro catastrófico, o L representa a luta e liberdade, o B a besta bizarra, o L colocou o Brasil como potência mundial, o B colocou o Brasil no mapa da fome, o L fez a transposição do são Francisco, o B transpôs a calamidade, o L  é vida, o B é morte.
 Jair Lisboa",2024-04-27T19:35:20Z,0,0,0,2024-04-27T19:35:20Z,comun13.bsky.social,Escritor Socialista Jair Lisboa,did:plc:xyfrfdafmzmetn5fojohre6u,violência/ódio detectado
at://did:plc:mzjjyw7d2ip4c5rcijni5tta/app.bsky.feed.post/3kr2adpzt5i27,bafyreigx237b5ojfeguzjwqay7ttwe4deyojdc6xfhaajii7flwqxv4w4y,Bem vinda nobre Deputada🚩⭐️,2024-04-26T15:29:54Z,0,0,1,2024-04-26T15:29:54Z,professorraffic.bsky.social,Prof. Raffic⭐️🚩,did:plc:mzjjyw7d2ip4c5rcijni5tta,sem violência detectada
