reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did,palavras_encontradas,contagem_palavras
at://did:plc:ne435a3ko24bblidhnbx5w2n/app.bsky.feed.post/3l3ekvbnox62t,bafyreigouwszz5y3xt7tsrqsinsmjf6crffyhp6qe4r4xabtvq5f4spjua,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l3da553tbi2n,"Quem poderia imaginar que é um corrupto, né?",betabastos.bsky.social,"E depois falam que o Brasil vive uma ditadura e que querem liberdade de expressão!!! Nojo dessa ""gente""",2024-09-05T00:17:14Z,0,0,0,2024-09-05T00:17:14Z,antonio-felix.bsky.social,NA,did:plc:ne435a3ko24bblidhnbx5w2n,ditadura,1
at://did:plc:e5xamgtuxltg432qajpj4s2h/app.bsky.feed.post/3l3des2rvpp2w,bafyreidat2s2elkt7djmlj4mlsygjtilv2s2otnzx7efgnuh3u5aa4leqi,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l3da3d32bv2o,"Fiquei sabendo que o X virou um lugar tomado pela extrema direita de uma forma totalmente sem freios! Há postagens lá homenageando Hitler!

Alguém pode me confirmar isso?",betabastos.bsky.social,"Na verdade Beta, ele já era local nzfcsta, nos que estávamos em péssima companhia, estávamos no inferno numa guerra sórdida contra o capeta e seus seguidores demoníacos.",2024-09-04T12:55:24Z,0,1,7,2024-09-04T12:55:24Z,palma-1960.bsky.social,Paulo Afonso L M Almeida,did:plc:e5xamgtuxltg432qajpj4s2h,péssima,1
at://did:plc:aiqa4j6adwf5puxxhyhxqh4y/app.bsky.feed.post/3l3e4oto5ud22,bafyreifgxzka2wo4zlwrelbzgtqvcwdd633p2axfvggt5pqokykyzsfvcy,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l3da3d32bv2o,"Fiquei sabendo que o X virou um lugar tomado pela extrema direita de uma forma totalmente sem freios! Há postagens lá homenageando Hitler!

Alguém pode me confirmar isso?",betabastos.bsky.social,"Sim! Como vivo em Portugal o meu acesso continua igual.
Páginas que tinham 100k likes agora não ultrapassam 5k.
Gado entra espumando responder qualquer comentário de quem seja de esquerda.",2024-09-04T20:03:06Z,0,0,2,2024-09-04T20:03:06Z,imac29.bsky.social,Odair Pacheco,did:plc:aiqa4j6adwf5puxxhyhxqh4y,Gado,1
at://did:plc:sf3fmbmrqlzsqsda5jc2tj4n/app.bsky.feed.post/3l3c2dslyep2r,bafyreicexbodadboeil3yuqlohv53n7pmhhyu43ec4dlh5drdaapb2rwvm,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l3bq5o734c2p,Desse jeito!,betabastos.bsky.social,"Na verdade ele teme que contratos escusos e licitações fraudulentas do exército que beneficiaram Starlink venham ao conhecimento do público. Se isso acontecer, acaba o discurso moralista desse verme hipócrita.",2024-09-04T00:15:48Z,0,0,0,2024-09-04T00:15:48Z,conexaoantunes.bsky.social,Conexão Antunes Business,did:plc:sf3fmbmrqlzsqsda5jc2tj4n,"hipócrita, verme",2
at://did:plc:tpdonea32upyx4qdlx6o2erh/app.bsky.feed.post/3l3bbiclzil25,bafyreibyhbd4uuqh6fxwiaog5shu6kctrrkekr4mwxc7vs72bsmptestji,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l3baudrkcm24,Essa é a realidade !,betabastos.bsky.social,"isso já acontece há tanto tempo na zona norte! há 8 anos a maioria das ruas do bairro onde moro não tem serviço de internet homologado pela Anatel. Certeza de que a turma do Dionísio Lins dá aval pra que a polícia faça vista grossa. Os políticos locais devem ganhar dinheiro à beça com esse ""gatos"".",2024-09-03T16:50:56Z,0,0,1,2024-09-03T16:50:56Z,ddeia.bsky.social,Andreia Hora,did:plc:tpdonea32upyx4qdlx6o2erh,grossa,1
at://did:plc:lbangfwpjjwlv6a3bf2gz3v4/app.bsky.feed.post/3l37iho7ctd2t,bafyreigiqtournoqmyjivqrcytzhsrdvcsqb5o6nql2j4cy7a6po3j64am,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l37ea5hnzs2n,"
Muitas mulheres sofrem violência e são desestimuladas a denunciar, vítimas de um sistema que desumaniza e silencia. É urgente capacitar profissionais para acolher essas vítimas com respeito e empatia, quebrar o ciclo de impunidade e transformar o silêncio delas em um grito de justiça.",betabastos.bsky.social,A gente vê o quão sério é esse assunto de violência contra a mulher quando uma delegada da DEAM é vítima e não se livra  do agressor tão facilmente como muitos acham que seria. É um assunto muito complexo e que precisa de atenção urgentemente.,2024-09-02T23:50:32Z,0,0,1,2024-09-02T23:50:32Z,liviogarcia.bsky.social,Livio,did:plc:lbangfwpjjwlv6a3bf2gz3v4,mulher,1
at://did:plc:w7kaa423y2ccjlofo47aokoy/app.bsky.feed.post/3l37dlcrqd523,bafyreia3q7hvbaovfzru5p5j43t455x535d5ua7zzctffkyvhpeo4fduwi,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l37dhb6o6r2w,"Quero expressar aqui minha solidariedade ao candidato @leoneldeesquerda.bsky.social 
Infelizmente, nós candidatos da esquerda, corremos muitos riscos para fazer campanha no Rio de Janeiro.",betabastos.bsky.social,Uma covardia. A extrema-direita é o lixo da humanidade e deve ser combatida com vigor!!,2024-09-02T22:23:05Z,0,0,2,2024-09-02T22:23:05Z,mfostwald.bsky.social,M. Ostw4ld,did:plc:w7kaa423y2ccjlofo47aokoy,lixo,1
at://did:plc:edrbiy2eja7uvu2rxqmay6of/app.bsky.feed.post/3l374b5zywa2q,bafyreie227rgdpmn7cr7xyhxaif4qmsi45ybxumls72pjqp7ybxvz5n47q,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l37445dgot2a,"Uma das minhas pautas é proteger as mulheres q procuram a DEAM e são desestimuladas a fazerem o BO pelos próprios profissionais. Essa reportagem explicar muito sobre isso!
Eu quero criar um projeto de lei q garanta a essa mulher q seu direito seja respeitado!
Q ela não seja julgado e sim acolhida!",betabastos.bsky.social,"Uma vez fui em um jantar de aniversário de uma amiga que trabalhava na secretaria de segurança. Lá tinha uma delegada da mulher. Absolutamente TUDO o que ela falava era machista, debochando das vítimas. Nojento.",2024-09-02T20:12:08Z,0,0,1,2024-09-02T20:12:08Z,evertonevertone.bsky.social,Everton Cabello,did:plc:edrbiy2eja7uvu2rxqmay6of,mulher,1
at://did:plc:pkihmnjksejmf7txnzjdtq4e/app.bsky.feed.post/3l37rdbqvpf2p,bafyreidu3wc2feizeuakynnvqnndjccbr5mxp4a4idl6hsosmbsziawq4y,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l36utsfesc2o,"O Jornal Massa fez uma reportagem sobre mim por conta do “nude” q postei no X antes dele ser suspenso! Segundo eles foi uma “falta de decoro” kkkkkkk
Falta de decoro é candidato forjar seu próprio sequestro! 
Eu só quis me divertir com meus seguidores!",betabastos.bsky.social,Vc é gostosa não tem de se envergonhar.,2024-09-03T02:29:08Z,0,0,0,2024-09-03T02:29:08Z,betosofredor.bsky.social,Cachorrinho Colorado.,did:plc:pkihmnjksejmf7txnzjdtq4e,gostosa,1
at://did:plc:frxgdsb4nlri4mpznaajqzb3/app.bsky.feed.post/3l374aiwlq22a,bafyreifniq5pnj734vtuf4xvt2ypeubs5to2ajs6ueyc6qahll3ruif42q,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l36utsfesc2o,"O Jornal Massa fez uma reportagem sobre mim por conta do “nude” q postei no X antes dele ser suspenso! Segundo eles foi uma “falta de decoro” kkkkkkk
Falta de decoro é candidato forjar seu próprio sequestro! 
Eu só quis me divertir com meus seguidores!",betabastos.bsky.social,"Vamos combinar?!
O nudes era do celular, pq de  seu só apareceu pé e cabeça. Gente chata, eu hein",2024-09-02T20:11:46Z,0,0,1,2024-09-02T20:11:46Z,brunnet.bsky.social,Bruna do Brasil,did:plc:frxgdsb4nlri4mpznaajqzb3,chata,1
at://did:plc:35wqdrxp6xzw7b5srnuze3sy/app.bsky.feed.post/3l36vhmq2jw2t,bafyreiefv54gkow43g66dzwbqwucjegm7l5miqrpqeilebjf3da2g7uicq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l36utsfesc2o,"O Jornal Massa fez uma reportagem sobre mim por conta do “nude” q postei no X antes dele ser suspenso! Segundo eles foi uma “falta de decoro” kkkkkkk
Falta de decoro é candidato forjar seu próprio sequestro! 
Eu só quis me divertir com meus seguidores!",betabastos.bsky.social,"O candidato ""rola"" tem o slogan ""rola neles"". 

Tem a candidata Paula do pl cuja música era Paula Dentro. 

Isso não é quebra de decoro..",2024-09-02T18:10:28Z,0,0,2,2024-09-02T18:10:28Z,gustavoats.bsky.social,Gustavo ATS,did:plc:35wqdrxp6xzw7b5srnuze3sy,rola,2
at://did:plc:qnhupe67wiw66prbirmwljzh/app.bsky.feed.post/3l36sfacphl2i,bafyreifkxggic4tlug4xmjtnsrkfd7kzrk6xb7hs6fip6jm3dvaf73yjkq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l36sdjhslk2q,"“Brasil não é Xepa”

Por unanimidade, 1ª Turma do STF mantém X suspenso no Brasil | Política | G1",betabastos.bsky.social,Eu apostei placar 4x1... Não é que o Fux tá criando vergonha na cara?!?,2024-09-02T17:15:28Z,0,0,2,2024-09-02T17:15:28Z,aidentu.bsky.social,Asio Clamator,did:plc:qnhupe67wiw66prbirmwljzh,vergonha,1
at://did:plc:cmovz6vgf7q5kbhkvtpqi6e7/app.bsky.feed.post/3l36sln2kue2r,bafyreify5l7c4gi4hbyp7whhikve6rv4mqregnhn37lm6x626wr5y3whui,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l36sbojt472d,"Não podemos nos calar!
Não existe agressão contra mulher em famílias pobres! Covardes que batem em mulher estão por todo lugar!

“Apanhava de cinto': delegada relata agressões que sofreu do ex-marido enquanto chefiava Delegacia da Mulher | Fantástico | G1",betabastos.bsky.social,Affy! Como a delegacia da mulher tem mulher que apanhava e ainda tem vlcasos de servidores que também batia nas mulheres. Isso tem tanta coisa errada. Por isso muitas mulheres chegam nas delegacias de mulheres e não estão tendo bom atendimento. Até desistem de denunciar.,2024-09-02T17:19:02Z,1,0,2,2024-09-02T17:19:02Z,beatrizfisio.bsky.social,HelenaBeatriz,did:plc:cmovz6vgf7q5kbhkvtpqi6e7,mulher,2
at://did:plc:vvtoikin6vanmxtwhgot4rpj/app.bsky.feed.post/3l34vu42bxr2n,bafyreifk6jescitlggycz37crdbvx7n5kara4gcircvqyrxyghlnm77ypu,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l34rxxz6ut2z,"Estes são Cleber Danilo Partezani e Gleison Luís Menegildo. 
Eles drogaram, estupraram, mataram e ocultaram o corpo da Giovana q tinha apenas 16 anos.
Ambos foram presos por ocultação de cadáver, mas pagaram fiança e estão soltos!",betabastos.bsky.social,"essa sacanagem de fiança tem que acabar! Onde já se viu uma coisa dessas? Então eu drogo, estupro e mato uma pessoa e com alguns trocados saio livre leve e solto?!
Coméquipode?!",2024-09-01T23:12:08Z,0,0,2,2024-09-01T23:12:08Z,crisca.bsky.social,Guida,did:plc:vvtoikin6vanmxtwhgot4rpj,estupro,1
at://did:plc:eqqv6mwham7j3w3gfzshoww6/app.bsky.feed.post/3l34s32covj2c,bafyreici3a73msqgkc7wr3dmzyveqsjlsg7v7illqnh6lkpwkoa5zftucy,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l34rxxz6ut2z,"Estes são Cleber Danilo Partezani e Gleison Luís Menegildo. 
Eles drogaram, estupraram, mataram e ocultaram o corpo da Giovana q tinha apenas 16 anos.
Ambos foram presos por ocultação de cadáver, mas pagaram fiança e estão soltos!",betabastos.bsky.social,"Fiança é coisa mais cretina no universo jurídico, uma patifaria gigante!!",2024-09-01T22:04:26Z,0,0,4,2024-09-01T22:04:26Z,pennelopeneves.bsky.social,Pennélope ˢᶜᶜᵖ - 🏳️‍⚧️🇧🇷🇵🇹🇱🇧🇱🇹🇵🇸,did:plc:eqqv6mwham7j3w3gfzshoww6,cretina,1
at://did:plc:byfdej5ly3qib5u4by25szw6/app.bsky.feed.post/3l36sjk4pmk2z,bafyreiansrxuixvyph2v3pdizojxpj6ytr75zssg7jb44fgw3glz6k64lm,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l34rxxz6ut2z,"Estes são Cleber Danilo Partezani e Gleison Luís Menegildo. 
Eles drogaram, estupraram, mataram e ocultaram o corpo da Giovana q tinha apenas 16 anos.
Ambos foram presos por ocultação de cadáver, mas pagaram fiança e estão soltos!",betabastos.bsky.social,Fiança e medida protetiva são duas coisas q mostram perfeitamente q o crime pode compensar. Qtas e qtas mulheres tinham medida protetiva e mesmo assim foram mortas? Ser mulher é não ter um dia de paz!,2024-09-02T17:17:52Z,0,0,1,2024-09-02T17:17:52Z,tatianamoura.bsky.social,Besta pra homem,did:plc:byfdej5ly3qib5u4by25szw6,mulher,1
at://did:plc:kkjzxcuhkrqpa7hpnoamtvts/app.bsky.feed.post/3l32e3cvfg22p,bafyreiglw6zd6nstq7w5nbfagjhlv4r54dy2qssem74jq6e4bd6kwice6i,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l32e2lywxi2b,"Kkkkk
Só vc pra me fazer rir hoje!",betabastos.bsky.social,Pq mulher?,2024-08-31T22:48:44Z,0,0,0,2024-08-31T22:48:44Z,pautadeputa.bsky.social,Puta,did:plc:kkjzxcuhkrqpa7hpnoamtvts,mulher,1
at://did:plc:j3cx5huaxmibg6xpkzu6uaub/app.bsky.feed.post/3l32l5vvzkk2u,bafyreidov5xyx6i3sfm7o6xlyf4i27nvbebdxsf36cmdh7o7ul4ojjy4na,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l32cq4h62g2q,"Difícil fazer campanha sem o devido apoio do partido.

Fim.",betabastos.bsky.social,Manda a santinha aqui,2024-09-01T00:55:27Z,0,0,0,2024-09-01T00:55:27Z,linguaferina.bsky.social,Língua Ferina,did:plc:j3cx5huaxmibg6xpkzu6uaub,santinha,1
at://did:plc:3fgtwm67jzz656q7ibrryfgs/app.bsky.feed.post/3l323t6gaze2u,bafyreiexu62pmpisrlgwryxm6vhih767uid4lklznujgnzmsbtxgzcyio4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l2z3i5s6eh2k,"Um bom dia sem filtro !

Vamos recomeçar um SDV?

#DemocratasSeguemDemocratas
#EsquerdistasSeguemEsquerdistas

#VemComigoBetaBastos40212",betabastos.bsky.social,Só voto em mulher com sardas.,2024-08-31T20:21:00Z,0,0,1,2024-08-31T20:21:00Z,leonardodavero.bsky.social,Leonardo,did:plc:3fgtwm67jzz656q7ibrryfgs,mulher,1
at://did:plc:agofkyo4xr3wbuo5w6dt7ino/app.bsky.feed.post/3l2z3x6y2ob2w,bafyreifnq2drlkgt5yhjci7bj4mewztuspc7z5yz7jfnkctrefygazsh2q,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l2ydgsdtqw2r,"
Esse é Gleison Luís Menegildo. Ele drogou, estuprou, matou e ocultou o corpo da Giovana q tinha apenas 16 anos com a ajuda do seu caseiro.
Ambos foram presos por ocultação de cadáver, mas pagaram fiança e estão soltos!",betabastos.bsky.social,"Isso acontece porque a denúncia é apresentada pelo Ministério Público, e se o servidor for corrupto, utilizará Verbos que atenuem a ação criminosa principal, e destaque a ação acessória ou simplesmente atribua a culpa do crime à incitação machista da vítima ser muito sedutora.",2024-08-31T10:50:36Z,0,0,1,2024-08-31T10:50:36Z,dante-h.bsky.social,Nutela Com Bacon,did:plc:agofkyo4xr3wbuo5w6dt7ino,criminosa,1
at://did:plc:wfgh4ghuixoof2t7tf5cw2bt/app.bsky.feed.post/3kzjdei5ozu2i,bafyreibzk6qyhtrlpuig6bnec2s37pvhumesk7nppjkieeo6f6ptt3lqsq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kzjd7bfj5o2v,"Morreu.

Não vai assinar mais nada.",betabastos.bsky.social,Uma merda a menos no mundo. Foi tarde.,2024-08-12T10:55:28Z,0,0,3,2024-08-12T10:55:28Z,anjacaida.bsky.social,⭕Anja Caída,did:plc:wfgh4ghuixoof2t7tf5cw2bt,merda,1
at://did:plc:vbescejhsor6xk7mhd3dvzm2/app.bsky.feed.post/3kyrvw74o5r2a,bafyreibnsudhgvsgtghkbhac4urvhrzq22o6snrzizzghnhhf55sj222x4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kyrmw5iud22x,O que podemos esperar de um candidato bolsonarista?,betabastos.bsky.social,Não vale a pena perder o meu tempo definindo esse canalha e bolsinarista para piorar ainda mais.,2024-08-03T03:23:38Z,0,0,0,2024-08-03T03:23:38Z,vlatomasc.bsky.social,"Palmeirense,  simples assim. LEFT SIDE.",did:plc:vbescejhsor6xk7mhd3dvzm2,canalha,1
at://did:plc:rscduhczvi5bsyqgqtqlsa2a/app.bsky.feed.post/3ky5cjd65kl2o,bafyreihjryf6jy6j44sulrjykqxno6gcburt3dtnmt5oa5oz5c5u3iehbu,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxyii3t77t25,"Não posso deixar de postar!

O ex-deputado federal Roberto Jefferson (sem partido) pagou R$ 39,5 mil para consertar a viatura da Polícia Federal contra a qual ele disparou 42 vezes em 2022, quando agentes da PF cumpriram uma ordem de prisão contra o político no Rio de Janeiro.",betabastos.bsky.social,"Com arma na mão do todo cão sarnento é valente. Sem arma na mão, todo cão sarnento, ladra mas não morde.
* Tudo indica que ele está envolvido na tentativa do golpe.",2024-07-25T22:43:05Z,0,0,0,2024-07-25T22:43:05Z,simpsonlisa.bsky.social,Lisa Simpson,did:plc:rscduhczvi5bsyqgqtqlsa2a,ladra,1
at://did:plc:hcgeeqtgoavjwhurjc36haj4/app.bsky.feed.post/3kxxw6lh3l32f,bafyreidct735c4c6gat5a2kdvlw6zvzapodhqrzel6fo6naldwtr4ohotm,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxxkvzyvvx2b,"Foi identificada a mulher q imitou macaco em uma roda de samba no Rio de Janeiro.
O nome dela é CAROLINA DE PALMA, ela é de Buenos Aires e estava no Rio de Janeiro para participar do Fórum Latino-americano de Educação Musical.
O homem ainda não foi identificado.",betabastos.bsky.social,Macaca feia da poha.,2024-07-23T19:19:06Z,0,0,1,2024-07-23T19:19:06Z,liabr.bsky.social,Liabr 🐙1️⃣3️⃣💉♑☕,did:plc:hcgeeqtgoavjwhurjc36haj4,feia,1
at://did:plc:qeykqtz2oyjpbczgywgk2gim/app.bsky.feed.post/3kxtrlxxbhb2w,bafyreieufzxneiovrriofzvngkxof3uoyxavwc4oytd5azsldsskrm75v4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxt22gyciy2g,"Vai ser bom demais assistir a derrota do Trump para a Kamala!

“Kamala se diz honrada pelo apoio de Biden e diz que vai fazer de tudo para unir o partido democrata e o país para derrotar Trump”",betabastos.bsky.social,"Para nós aqui no feudo a unica vantagem será a derrota de Trump mesmo, não mudará nada na política externa esmagadora para a latino américa. 
Que decadência, nós aqui de novo roendo as unhas, apoiando e se vencer, comemorando a ascensão de mais um presidente(a) 'menos péssimo' para a merda dos EUA.",2024-07-22T03:46:17Z,0,0,3,2024-07-22T03:46:17Z,sergiolungov.bsky.social,Sergio Lungov📚♌⚒🚩,did:plc:qeykqtz2oyjpbczgywgk2gim,merda,1
at://did:plc:4jjjg7u3qknvtmwdidnhghzr/app.bsky.feed.post/3kxnvo66hod2u,bafyreiduv3u5ikfs5ujiwv3p6u224unsd7o3shogypiztb7yx2rtikdd3m,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxncaevvoc2i,"Grande dia 👍

TRF nega pedido de defesa de Roberto Jefferson e mantém decisão de levá-lo a júri popular por 4 tentativas de homicídio",betabastos.bsky.social,Esse foi um idiota graúdo útil. Que seja enjaulado.,2024-07-19T19:43:18Z,0,0,1,2024-07-19T19:43:18Z,mmdonn.bsky.social,Max Moreira,did:plc:4jjjg7u3qknvtmwdidnhghzr,idiota,1
at://did:plc:vnufyrnpwkdym6r3mwuemi4o/app.bsky.feed.post/3kxody7q74x2f,bafyreidsp73wkfqr7irmktm756o5tlj6u6lbamsxyjabzgicls4s636wua,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxje2ti2xr2z,"Um homem com 56 anos de idade NÃO namora uma menina com 15 anos de idade!
O nome disso não é namoro, é ESTUPRO!",betabastos.bsky.social,E ainda mata a menina! Horror sem fim.,2024-07-19T23:59:28Z,0,0,0,2024-07-19T23:59:28Z,edna-7.bsky.social,Edna Covem🚩,did:plc:vnufyrnpwkdym6r3mwuemi4o,menina,1
at://did:plc:ruxq6kspnwuru6w6o6ksrhwd/app.bsky.feed.post/3kxluvfykpf2w,bafyreiakkcfur2uvi2q4sgox4qgykzqqkpbut5h2d36dehhxjwxddbdpai,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxje2ti2xr2z,"Um homem com 56 anos de idade NÃO namora uma menina com 15 anos de idade!
O nome disso não é namoro, é ESTUPRO!",betabastos.bsky.social,"""Relacionamento"" de homem maduro (quase passado) com MENINA é CRIME!!!

Não há como ""normalizar"" uma aberração destas.

#CADEIA_PARA_ESTUPRADOR_DE_MENORES",2024-07-19T00:24:08Z,0,0,0,2024-07-19T00:24:08Z,jhsilva.bsky.social,JHSilva,did:plc:ruxq6kspnwuru6w6o6ksrhwd,aberração,1
at://did:plc:kaxe5gzrzbtrkhng6osbptd7/app.bsky.feed.post/3kxofkwvnd224,bafyreigf7lzahrm2n2w5sfhj6nsfg5w7ug3trnab7rg5pxnv3unchs5kf4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxje2ti2xr2z,"Um homem com 56 anos de idade NÃO namora uma menina com 15 anos de idade!
O nome disso não é namoro, é ESTUPRO!",betabastos.bsky.social,"Qual a idade mínima consensual no Brasil?

Na França, Foucault, Simone de Beauvoir e Sartre assinaram um documento que com 14 anos era uma idade ideal para uma adolescente se relacionar com um adulto.

Beauvoir foi uma apoiadora do estupro?",2024-07-20T00:27:50Z,2,1,2,2024-07-20T00:27:50Z,marcoseducacao.bsky.social,Marcus Vitruvius,did:plc:kaxe5gzrzbtrkhng6osbptd7,estupro,1
at://did:plc:e6xtowgj7ode2qoqpy6n6n2b/app.bsky.feed.post/3kxht62h3tc2o,bafyreif6qxcykbriirzjoaij63ztgioyoouy4o7btakrlq3koxj4zizm4a,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxgbs2ep3j2k,"Como eles irão tramar contra a Democracia agora?

😎",betabastos.bsky.social,Vem aí o corrupto e incompetente General Pazuelo,2024-07-17T09:42:31Z,0,0,0,2024-07-17T09:42:31Z,barbosa1822.bsky.social,Paulo Barbosa,did:plc:e6xtowgj7ode2qoqpy6n6n2b,incompetente,1
at://did:plc:pgwzonu6pfmbfqzstag6tshd/app.bsky.feed.post/3kxeakguga62f,bafyreiebqp2ev57bsjeihqzjycrpokymm6kxe4dpwwss65st65ghvlm5bq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxdyyhj2pq23,"Começou!

As gravações de Ramagem mostram que Witzel pediu vaga do STF em troca de proteção para Flávio Bolsonaro.

🍿",betabastos.bsky.social,É uma quadrilha,2024-07-15T23:33:08Z,0,1,2,2024-07-15T23:31:27Z,grigoryevichz.bsky.social,Grigoryevich,did:plc:pgwzonu6pfmbfqzstag6tshd,quadrilha,1
at://did:plc:e6xtowgj7ode2qoqpy6n6n2b/app.bsky.feed.post/3kxdo2i5yzz26,bafyreicazv5xpk27xn2i6wizecokfkejxhjlvsvyudh2tyyz5w5tzewtma,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxdjcwiji32r,"Conselho de Ética está tendo dificuldade em ouvir testemunhas no processo que pode cassar Brazão.
As testemunhas não são obrigadas a comparecer e têm preferido não ir ao Congresso. Antes, conselho teve problemas também para definir o relator, depois de três desistências.",betabastos.bsky.social,Brasil vc me mata de vergonha,2024-07-15T18:00:24Z,0,0,0,2024-07-15T18:00:24Z,barbosa1822.bsky.social,Paulo Barbosa,did:plc:e6xtowgj7ode2qoqpy6n6n2b,vergonha,1
at://did:plc:opkywmitjrnlwuozyuiodsi6/app.bsky.feed.post/3kxdb2eitun2j,bafyreigq6ugqziipikjfprziijx72uoq6p7ni7ux3v7tgnp5wsocbudq74,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kxdaklcqbu2y,"Os marginais colocaram o canal no Telegram fake com meu nome como Privado!

Mas peço que continuem denunciando!

Segue o endereço do canal no Telegram fake
👇👇
@soubetabastosoficials",betabastos.bsky.social,Gentalha nojenta é o que são,2024-07-15T14:07:42Z,0,0,1,2024-07-15T14:07:42Z,phareias.bsky.social,Areias13🚩🇵🇸,did:plc:opkywmitjrnlwuozyuiodsi6,nojenta,1
