uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,violence_detected
at://did:plc:gicw4vxf3f4xeop5zvpnymje/app.bsky.feed.post/3l3o6yyxqi227,bafyreif25horjr4m7akzdhqzjwoy6csci3zwq3fo6s3afipx2hhqlcop4i,Boa tarde! Sobre as eleições em SP. Leia em votopositivo-cg.blogspot.com/2024/09/bole...,2024-09-08T20:11:11Z,0,0,0,2024-09-08T20:11:11Z,vagnervotopositivo.bsky.social,NA,did:plc:gicw4vxf3f4xeop5zvpnymje,sem violência detectada
at://did:plc:dvlzmqwnde5oiwsnqgpwwwer/app.bsky.feed.post/3l3nkpehdbi2b,bafyreie7ii5uaacdunvmcwsv4wfagbzbeeby6tlqzxwlph3tsk4dwjhdxm,"adorei que vc incorporou o ""ChaTabata"".

Pra cima do coach!",2024-09-08T14:07:52Z,0,0,1,2024-09-08T14:07:52Z,elgualberton.bsky.social,El Gualberton 🚩🇺🇳🇨🇺,did:plc:dvlzmqwnde5oiwsnqgpwwwer,sem violência detectada
at://did:plc:7uwmmedgaoahvn5jixhj52vc/app.bsky.feed.post/3l3nk5pgbp62f,bafyreieeizpcpnl6dy3j4jxydot3fr52fik6sqz5rzudgkmq2stz2hwd3a,"Menina, você está andando com segurança?

Que porrada na cara desse coach. Os vídeos da sua campanha estão incríveis e são muito necessários.",2024-09-08T13:58:01Z,0,0,3,2024-09-08T13:58:01Z,sanderlust.bsky.social,San 🧭,did:plc:7uwmmedgaoahvn5jixhj52vc,sem violência detectada
at://did:plc:7qvc7xye5tvxs7dtmgfvpqdh/app.bsky.feed.post/3l3nmvwplcs2e,bafyreie7gcd4vejzghrkj5woziiaxuadfrx7bsoy5ns6jx6gvnmw64aqqi,"Se a carreira política desandar, pode ingressar numa banda de rock.",2024-09-08T14:47:20Z,0,0,0,2024-09-08T14:47:20Z,misc07.bsky.social,NA,did:plc:7qvc7xye5tvxs7dtmgfvpqdh,sem violência detectada
at://did:plc:7hnr3obzpjo4popomzqbja6i/app.bsky.feed.post/3l3ng7ksrqz2c,bafyreif2sveiefzlu2lui5yz33qm3mvzuiece3n5pcl4oapaxo5qk3fzia,"Boraa Tabata, é de suma importância que vc siga em campanha nas ruas, tome como exemplo a campanha passada do boulos q foi pras ruas e teve uma arrancada pra ir pro segundo turno. Vc consegue fazer isso tbm, confio em vc.",2024-09-08T12:47:28Z,0,0,2,2024-09-08T12:47:28Z,sabrino14681409.bsky.social,Roxinante Bilau,did:plc:7hnr3obzpjo4popomzqbja6i,sem violência detectada
at://did:plc:7h2kgohig55vmyhwtpmxzuqn/app.bsky.feed.post/3l3nhc3iubh2d,bafyreifpuf7awdt5m2gvgqsegqpaxa2nsheaxj6fzh4tx2tvmnbgydzr2a,Eu também fui o primeiro a chamar o Pablo de jogo do tigrinho. Também fui o primeiro a vinculá-lo ao Pablo Escobar,2024-09-08T13:06:47Z,2,0,1,2024-09-08T13:06:47Z,jaildon.bsky.social,Jaildon Lima,did:plc:7h2kgohig55vmyhwtpmxzuqn,sem violência detectada
at://did:plc:57pxr4vyawfzejmfb43vle2j/app.bsky.feed.post/3l3oena4cym2j,bafyreiainmodbfk53eebe5icgrafbr5ktbi6b7fgy24dvfpdn7tyrvq5si,"Vc vai doar?
É muito importante!
charidy.com/fundodebolsas",2024-09-08T21:52:00Z,0,0,0,2024-09-08T21:52:00Z,lexjcq.bsky.social,ÆLex-אלכס,did:plc:57pxr4vyawfzejmfb43vle2j,sem violência detectada
at://did:plc:23v3exeabthypqaavlrzpj6f/app.bsky.feed.post/3l3ntb2dc5c2q,bafyreicrtcsugzcrmqvfwpfiphzpuezhnysdddgedxqhaibyb2ngbngzy4,"Acho que a Esquerda deveria fazer um pacto já no 1° turno, ex: se nos últimos 15dias pra eleição a maioria das Pesquisas mostrarem que Boulos não ganha do Nunes no 2° e a Tabata ganha, Boulos pediria voto útil na Tabata e assim o contrário, afinal, o que importa é que alguém da Esquerda ganhe.",2024-09-08T16:40:55Z,0,0,0,2024-09-08T16:40:55Z,harrisonravelle.bsky.social,Harrison Ravele,did:plc:23v3exeabthypqaavlrzpj6f,sem violência detectada
at://did:plc:23v3exeabthypqaavlrzpj6f/app.bsky.feed.post/3l3nsxqlj452m,bafyreiduafncluooovvtxroxt5jazacljtpuyx5itsq2kxccwcqd75tq7a,"Muito bom. infelizmente, acho que a Direita e grande parte do Centro estão fechados com o coach criminoso, msm sabendo de todos os rolos, crimes e tal por puro ódio a Esquerda, muitos nem sabem pq essa raiva e a maioria é acredita em mentiras ridículas.",2024-09-08T16:35:42Z,0,0,0,2024-09-08T16:35:42Z,harrisonravelle.bsky.social,Harrison Ravele,did:plc:23v3exeabthypqaavlrzpj6f,violência/ódio detectado
at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l3lp5cpyac2h,bafyreighvslwt2idwo4mr2fo27jrvlqldxyd7dcjs2my6m7xwthuckqkye,O subtenente da PM trabalhava há mais de 30 anos na corporação e essa era sua última participação no desfile. Minhas orações estão com seus familiares e amigos!,2024-09-07T20:21:57Z,0,1,45,2024-09-07T20:21:57Z,tabatasp.bsky.social,Tabata Amaral 40,did:plc:rdp4e6uyn56sjm3krykz7chm,sem violência detectada
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l3lqm45iul2l,bafyreiaoodghtcs42dg2aygbxwnozfa3sofxjm535647ph7u46hnqmiioe,"Aff não acredito.
Coitado.

Meus pesâmes",2024-09-07T20:48:07Z,0,0,0,2024-09-07T20:48:07Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,sem violência detectada
at://did:plc:jqq45izhsaz26cqr43hj2uza/app.bsky.feed.post/3l3jjmggrzh2t,bafyreihx3ksz6oelu3mceqapowo4frpgnoh7mvuivowd54nhgyosy6rb3a,"Postura sensata não é algo que podemos esperar de governos populistas.

A melhor estratégia para zelar por sua reputação é manter distância deles.",2024-09-06T23:37:42Z,1,0,2,2024-09-06T23:37:42Z,innenw.bsky.social,NA,did:plc:jqq45izhsaz26cqr43hj2uza,sem violência detectada
at://did:plc:fofwzezjdjfha7eonrcfvlgs/app.bsky.feed.post/3l3m5je4edk2o,bafyreieuw6apaj5vsult736gjeqkvkr57n7oz7g7ajtufmlesxjc5eau4q,Só 7 meses,2024-09-08T00:39:14Z,0,0,1,2024-09-08T00:39:14Z,marcosvidigal.bsky.social,NA,did:plc:fofwzezjdjfha7eonrcfvlgs,sem violência detectada
at://did:plc:bbirqdgctmleubagoontwfhb/app.bsky.feed.post/3l3jnnams2i2v,bafyreic4nvnz554f2cfgibext2ou4igecqikobrli7rmv6sjfp2nury4za,"É de impressionar que um comentarista como Joel Pinheiro coloque em planos absolutamente iguais uma disputa juridica de assedio sexual. Só com cameras em todos os lugares, inclusive debaixo das mesas de reuniao,  ao é Joel.Ora, ora,",2024-09-07T00:49:44Z,0,0,0,2024-09-07T00:49:44Z,democraciasim.bsky.social,NA,did:plc:bbirqdgctmleubagoontwfhb,sem violência detectada
at://did:plc:7nxis6h4wfupck6zawzikelj/app.bsky.feed.post/3l3jptno44j2y,bafyreihqtihbhaav35zrwgbhgc346rzczjzleqhuvcgvrmoesmc56kuhee,Concordo totalmente,2024-09-07T01:29:07Z,0,0,0,2024-09-07T01:29:07Z,florencioq.bsky.social,Florêncio Queiroz,did:plc:7nxis6h4wfupck6zawzikelj,sem violência detectada
at://did:plc:33zzrgfodog3wtbpilutwiif/app.bsky.feed.post/3l3nvtjtlav2m,bafyreicy6lnoln76r4dywbgafatvzvruvz5iktmklaxvclvfwnwwfyb73u,"O Lula, na sua cabeça, não vê nada demais, foi preciso a janja engrossar. Afinal, ele é o cara do ""grelo duro"", da ""mulher de corintiano"".",2024-09-08T17:27:04Z,0,0,0,2024-09-08T17:27:04Z,wagnerzawasky.bsky.social,NA,did:plc:33zzrgfodog3wtbpilutwiif,sem violência detectada
at://did:plc:udpgs7qfcagi27usjo2nfyhv/app.bsky.feed.post/3l3kssckrnj23,bafyreihygh6syzohdytmycves5p7lgawajummpwkzobhsehgmtlu6ahuyq,"Parabéns pelo posicionamento! Sem firulas, sem passar pano, direto ao ponto",2024-09-07T11:54:43Z,0,0,0,2024-09-07T11:54:43Z,brunoalmeidamoreno.bsky.social,Bruno,did:plc:udpgs7qfcagi27usjo2nfyhv,sem violência detectada
at://did:plc:rdp4e6uyn56sjm3krykz7chm/app.bsky.feed.post/3l3jh3q6owm2n,bafyreieak7lavrmtwkbdcclet2buehfpxmylpxnupgb7aogyijjygqoqge,"O Governo dá um exemplo muito ruim ao acobertar as suspeitas e só agir provocado pela imprensa.

Toda solidariedade às mulheres vítimas de violência sexual.",2024-09-06T22:52:34Z,5,6,107,2024-09-06T22:52:34Z,tabatasp.bsky.social,Tabata Amaral 40,did:plc:rdp4e6uyn56sjm3krykz7chm,violência/ódio detectado
at://did:plc:7hnr3obzpjo4popomzqbja6i/app.bsky.feed.post/3l3jkrgggg52c,bafyreihugq2dbm5eor3jnbztzuoukdbrbjxnydyuzu4mnnbrmyxz2tqdzu,Muito triste tudo isso que esteja acontecendo. É algo que faz perde a fé na humanidade.,2024-09-06T23:58:24Z,0,0,0,2024-09-06T23:58:24Z,sabrino14681409.bsky.social,Roxinante Bilau,did:plc:7hnr3obzpjo4popomzqbja6i,sem violência detectada
at://did:plc:fykprh2zrgzbd3nkcqc3o3ie/app.bsky.feed.post/3l3iynvkrwe2o,bafyreiaf7sdhutyg6pvhnruhmsz57cnznmyiznes6nufttanzryzoayl4e,"Hoje fui questionado por telefone em quem votaria....Falei que iria votar no Plabo Ex, cochi, só pra confundir. Vou votar 40 Tabata nas cabeças. Deixem eles se enganarem.🤣",2024-09-06T18:34:18Z,0,0,0,2024-09-06T18:34:18Z,claudenirsg.bsky.social,NA,did:plc:fykprh2zrgzbd3nkcqc3o3ie,sem violência detectada
at://did:plc:zrpcuuo6wgovhj4xrcr46ipc/app.bsky.feed.post/3l3idcte3772o,bafyreidyv6ykj6ce6iktlkjviyeolhmsvcillpvcp5oie5m4xstzyi46he,"Minha deputada, que campanha inteligente! Que orgulho, pra cima deles! 

Trampo na Berrini, tive um happy hour essa quarta e todos (que falam sobre politica) comentaram comigo que você é a melhor candidata.... 'mas não leva'. 

Os doidinho é foda convencer, mas ta quase lá com os sensatos. Força",2024-09-06T12:05:29Z,0,0,1,2024-09-06T12:05:29Z,toscoo.bsky.social,Tosco,did:plc:zrpcuuo6wgovhj4xrcr46ipc,sem violência detectada
at://did:plc:zgeg2yrcoycwnhut27p74ppw/app.bsky.feed.post/3l3hcjxiton2m,bafyreigpz54va7vxgdz5xjueghn5y5dii2giagtzm5rh6ruhvgbenswx44,Rsrs mandou bem,2024-09-06T02:25:44Z,1,1,27,2024-09-06T02:25:44Z,nilmoretto.bsky.social,Nil Moretto,did:plc:zgeg2yrcoycwnhut27p74ppw,sem violência detectada
at://did:plc:xfm52zgaur53rzxxp2ra5tbi/app.bsky.feed.post/3l3hflkvdyf2w,bafyreievv7g2kflrmycedl7666gdno4qi4na26iurkormuaualydv36xwe,Kkkkkkkkkkkkkkkkkkkkk,2024-09-06T03:20:19Z,0,0,1,2024-09-06T03:20:19Z,aiaitaina.bsky.social,Tainá,did:plc:xfm52zgaur53rzxxp2ra5tbi,sem violência detectada
at://did:plc:v5t6wfwz4synsm4yovuz4s3w/app.bsky.feed.post/3l3hay2xk2l22,bafyreidc4tyvsfn7viyu7rltcjepbxkk3rjjba5slciwbiorwdo5xv4y2a,Já e republiquei.,2024-09-06T01:57:50Z,0,0,1,2024-09-06T01:57:50Z,jubarini.bsky.social,NA,did:plc:v5t6wfwz4synsm4yovuz4s3w,sem violência detectada
at://did:plc:t3x5bqvvmavov7djyak2cwcq/app.bsky.feed.post/3l3hctjbobc2j,bafyreifendczs474lsz3q7sfdx2qrtjaoyohgigbmulocait74dmedzz5m,É elaaaaaa,2024-09-06T02:31:06Z,0,0,0,2024-09-06T02:31:05Z,raphaeu2.bsky.social,RAFA,did:plc:t3x5bqvvmavov7djyak2cwcq,sem violência detectada
at://did:plc:rzjzvb42lkrh3gzaf55mt4si/app.bsky.feed.post/3l3oqbe2hvc2q,bafyreid5nvd3q2gqmjmlv5rdgsdfxd666cfivmc5zfl6zxuopqsaczux5u,"Me recuso a acreditar que só 10% dos paulistanos não são extremistas de direita ou esquerda!! A Tabata tem que ganhar pra mostrar que as pessoas de centro são maioria, e acho que ela ganha de qualquer um no segundo turno por isso, ela teria o centro e o extremo oposto do candidato rival",2024-09-09T01:20:06Z,0,0,0,2024-09-09T01:20:06Z,joaoacvieira.bsky.social,João Antonio,did:plc:rzjzvb42lkrh3gzaf55mt4si,sem violência detectada
at://did:plc:rq7f4umoy6qzu4zatenkyexk/app.bsky.feed.post/3l3hh5gfywp2r,bafyreifgu6padfixrtqmaa6ru4e3tya2l4qpeiurboylokkavotbznxw3e,Boa Tabata!,2024-09-06T03:48:11Z,0,0,0,2024-09-06T03:48:11Z,marcel91.bsky.social,NA,did:plc:rq7f4umoy6qzu4zatenkyexk,sem violência detectada
at://did:plc:q2wctqo3g2ckuouzah63l6bb/app.bsky.feed.post/3l3hb3j4ffh2y,bafyreihkew27x6cc56kvwyse7wb4k3jraqhvms2ajddpol7zi7n7vfeazu,Oi tabata,2024-09-06T01:59:31Z,0,0,0,2024-09-06T01:59:31Z,matheusrudo.bsky.social,Matheus Rudo,did:plc:q2wctqo3g2ckuouzah63l6bb,sem violência detectada
at://did:plc:oojclupyaafrc2xfw2kt343a/app.bsky.feed.post/3l3iazpva3y2p,bafyreigyi74g2xtu5mkgxdjnawbnz5l6r3l42eirsan7zyjffwdxm2aria,"Já viu as pesquisas, Para-choque de Comunista.",2024-09-06T11:31:25Z,0,0,0,2024-09-06T11:31:25Z,expressaolivre.bsky.social,Expressão Livre,did:plc:oojclupyaafrc2xfw2kt343a,sem violência detectada
at://did:plc:ongehsd2tr4u4n3d33u25hj6/app.bsky.feed.post/3l3jkcd5tq32y,bafyreibtkeliwtwyp5yhakaatqnojshdbia5yxrr4k65gmykacnq57wihm,nada mais pragmático que uma candidata pragmática (que toma decisões sem se pautar por formadores de opinião de esquerda ou direita) seja pragmática na campanha (alterna entre falar de propostas e bater em quem está na frente) e pedir votos do eleitorado pragmático (voto útil),2024-09-06T23:49:56Z,1,0,0,2024-09-06T23:49:56Z,gusprista.bsky.social,gus prista,did:plc:ongehsd2tr4u4n3d33u25hj6,sem violência detectada
at://did:plc:maakd2rcceemeeshx5v2k5vn/app.bsky.feed.post/3l3havfncqi2b,bafyreifyesh2eia7sv7zjqlzd5qasivglwnfcokygd2rukvnzkt27wjybq,"Tabata, Tabata...
Nesse país, gente moderada não ganha pra nada muito relevante, no máximo no legislativo.",2024-09-06T01:56:21Z,2,0,0,2024-09-06T01:56:21Z,alexcoimbra.com.br,Alex Coimbra,did:plc:maakd2rcceemeeshx5v2k5vn,sem violência detectada
at://did:plc:kppccjztefqjmr7caul3as6n/app.bsky.feed.post/3l3itqsu65y2a,bafyreidpvd4doadqnfddzf57qzrnps6eqapl6fiwr4znr4yfw7rstirjp4,Você é preparada intelectualmente o ponto vulnerável é o carisma e a conexão com o povo. Dica visite e as pessoas e veja o que elas tem pra te ensinar.,2024-09-06T17:06:27Z,0,0,0,2024-09-06T17:06:27Z,nathanlima2024.bsky.social,NA,did:plc:kppccjztefqjmr7caul3as6n,sem violência detectada
at://did:plc:kapdhioywzc32y5hppd753qh/app.bsky.feed.post/3l3hc5h6rph27,bafyreifo5rfxt3zfyitkf3yefqg472rkadwtuqep2r636g2hylsqy4ovpm,"Excelente vídeo! Pra cima, Tabata!",2024-09-06T02:18:44Z,1,0,4,2024-09-06T02:18:44Z,bcatini.bsky.social,Bruno Catini,did:plc:kapdhioywzc32y5hppd753qh,sem violência detectada
at://did:plc:jkqgxu2cyixtmjygftfkyoql/app.bsky.feed.post/3l3hbsyakbq23,bafyreibjr4v252j4fxnvuvudnxv6rhomhgwjg6uosrj4tdcltiwjtgodau,"Pra cima deles!! 

É 40!!!",2024-09-06T02:12:52Z,0,0,3,2024-09-06T02:12:52Z,observador-1.bsky.social,Observador 100 Razão,did:plc:jkqgxu2cyixtmjygftfkyoql,sem violência detectada
at://did:plc:gmrgwzxl3ktqlakhhvbove7i/app.bsky.feed.post/3l3he7brk4b2f,bafyreibeivofbt3tgwatfodj7veddkfoaicfedun464kqnjr4t7x6fzrpy,4️⃣0️⃣,2024-09-06T02:55:33Z,0,0,0,2024-09-06T02:55:33Z,coyotinsagaz.shy.cat,✿,did:plc:gmrgwzxl3ktqlakhhvbove7i,sem violência detectada
at://did:plc:geu3c466uwzmekxchmiopfa2/app.bsky.feed.post/3l3i6lrmbrf24,bafyreicreegjsefbbr3xij742t5xii5vvijete3fjsitam2wtq7wgqvpda,Tabata 4⃣0⃣,2024-09-06T10:47:49Z,0,0,1,2024-09-06T10:47:49Z,allancito.bsky.social,retirante digital do Twitter 🏳️‍🌈,did:plc:geu3c466uwzmekxchmiopfa2,sem violência detectada
at://did:plc:dc2b6br23m3y7lzxytgx4ikf/app.bsky.feed.post/3l3heuz2kyc2f,bafyreifguaslqonjprks46tzqouhxxkd2b3oad3qdsqzgwreraawajnzky,"Só aproveitando aqui, 
Sr marqueteiro: qual time de futebol a Tabata torce? Captou? Engaja karambaa

Bora pro 2º",2024-09-06T03:07:42Z,0,0,2,2024-09-06T03:07:42Z,1970x.bsky.social,RP Politic,did:plc:dc2b6br23m3y7lzxytgx4ikf,sem violência detectada
at://did:plc:dc2b6br23m3y7lzxytgx4ikf/app.bsky.feed.post/3l3heqnptdw2f,bafyreienezs3477xlk44dndshu6wirolivlkcp2azm47frvyxco33m6zue,"Top TABATA!!!👏🏼👏🏼👏🏼👏🏼👍🏼
Você vai sim vencer, nós vamos vencer!",2024-09-06T03:05:16Z,0,0,1,2024-09-06T03:05:16Z,1970x.bsky.social,RP Politic,did:plc:dc2b6br23m3y7lzxytgx4ikf,sem violência detectada
at://did:plc:cwb3srqysow47vwburfrqbor/app.bsky.feed.post/3l3hczb375l2c,bafyreia3bf7zvczorcvij7hokf3nnz6ylmajbzuv4bsunkc3yrkg465b2q,Ciro Gomes não curtiu,2024-09-06T02:34:18Z,1,0,2,2024-09-06T02:34:18Z,depine.bsky.social,Depiné,did:plc:cwb3srqysow47vwburfrqbor,sem violência detectada
at://did:plc:azti6bn5jv4fwcyt4dm4rrtk/app.bsky.feed.post/3l3hefeprfi2e,bafyreibs4dkbn5zvfhbjztoglghirv43vdsx3so4j77jigiihdrfj3p3nq,Rachei na moral prbns,2024-09-06T02:58:58Z,0,0,1,2024-09-06T02:58:58Z,meunomeegal.bsky.social,Meunomeegal  e/ou aprendiz de yoguinha,did:plc:azti6bn5jv4fwcyt4dm4rrtk,sem violência detectada
at://did:plc:7hnr3obzpjo4popomzqbja6i/app.bsky.feed.post/3l3hcf5souo2b,bafyreibrtrh2bsxnbe725cobct27pchceunvvth2ixzvky73qp6rh4sk5i,Vou ver agora minha querida!,2024-09-06T02:23:03Z,0,0,1,2024-09-06T02:23:03Z,sabrino14681409.bsky.social,Roxinante Bilau,did:plc:7hnr3obzpjo4popomzqbja6i,sem violência detectada
at://did:plc:5svl4sjbjffi47xkcqiqmkio/app.bsky.feed.post/3l3i5rt6ao62f,bafyreigymsmco3jfijqtzx4fmx6kqphuxduv7gpop3yuizkucravb4432y,"Sinceramente acho que vc tem plenas condições de ser prefeita sim, mas também acho que sem uma coalizão com pessoas que tbm possam representar esse tipo de pensamento ao seu lado, ninguém consegue nada sozinho tem que ter políticos que realmente trabalhem para todos e com experiência força 👍🏾",2024-09-06T10:33:19Z,0,0,1,2024-09-06T10:33:19Z,washingtonbid.bsky.social,NA,did:plc:5svl4sjbjffi47xkcqiqmkio,sem violência detectada
at://did:plc:3xltgjwugzbbu26aoniul24b/app.bsky.feed.post/3l3hchgckfh2s,bafyreihotvyg3wgfsyqs2yrspgsk2shsknsq4qmfx4y5mqugqpcdsbnyni,Ciranha dazidéia me pegou forte hein kkkkkk,2024-09-06T02:24:19Z,0,0,2,2024-09-06T02:24:19Z,marcelobatista.bsky.social,Marcelo Batista,did:plc:3xltgjwugzbbu26aoniul24b,sem violência detectada
at://did:plc:2ck7ofig73b5ztfbs77ctxu4/app.bsky.feed.post/3l3i4svh2eq24,bafyreiaedd52qhj3cpdchw4blf2plkuej27ku5jb4zc5sqn7hnlyf3ym5i,Caramba! Parabéns! Mil vezes parabéns!,2024-09-06T10:16:01Z,0,0,1,2024-09-06T10:16:01Z,pocoto.bsky.social,Eguinha Pocotó do Planalto Central,did:plc:2ck7ofig73b5ztfbs77ctxu4,sem violência detectada
at://did:plc:26j55tk4sptazwfh74rctmbw/app.bsky.feed.post/3l3hby7kdwf2f,bafyreiepnipx6zytqadrhrfolv3i33ceai3dqjbxq3iyhil53e4dbd4pwi,FALA GAROTINHA FILHOTE DE DITADOR,2024-09-06T02:15:48Z,0,0,0,2024-09-06T02:15:48Z,luladra0.bsky.social,NA,did:plc:26j55tk4sptazwfh74rctmbw,sem violência detectada
at://did:plc:23v3exeabthypqaavlrzpj6f/app.bsky.feed.post/3l3ixatbcqh2q,bafyreifhn4glzz2hk7mvww3wgq2r7fkj6aw5rs7g4urgclbxha6bbu5kzu,"Parece que vc tem vergonha da fazer parte da Esquerda, por isso muitos não gostam da Deputada.",2024-09-06T18:09:04Z,0,0,0,2024-09-06T18:09:04Z,harrisonravelle.bsky.social,Harrison Ravele,did:plc:23v3exeabthypqaavlrzpj6f,sem violência detectada
at://did:plc:23v3exeabthypqaavlrzpj6f/app.bsky.feed.post/3l3ix6bm56n2q,bafyreifc2exa6xu4ogljj66w3dta7jf53vndldq2dq5e2yxffx4wuvp4ji,"Desnecessário ficar mais vez colocando a Esquerda num comparativo inadequado com os criminosos da Direita, praticamente, concordou q ser ""Petista é ruim"". sobre os votos contra o Povão, Deputada, os mais de 300 que votaram a favor RP são de Direita/Extrema Direita, veja com quem a vc se alinhou...",2024-09-06T18:07:38Z,0,0,0,2024-09-06T18:07:38Z,harrisonravelle.bsky.social,Harrison Ravele,did:plc:23v3exeabthypqaavlrzpj6f,sem violência detectada
at://did:plc:udpgs7qfcagi27usjo2nfyhv/app.bsky.feed.post/3l3j2noofhn2o,bafyreic6o3lc6pn4kmqkle5hmc5iirs7aah4ldywor24w3ez6kqoizsta4,"Você foi incrível nesse vídeo, arrasou",2024-09-06T19:09:59Z,0,0,0,2024-09-06T19:09:59Z,brunoalmeidamoreno.bsky.social,Bruno,did:plc:udpgs7qfcagi27usjo2nfyhv,sem violência detectada
at://did:plc:tqbmbgegwafhxodwtzzbjgvg/app.bsky.feed.post/3l3h6z6k2cg2g,bafyreiaen6zozjb7ywaxtsn3p4flgvffq44bythiojf7w44qzgzejxezwy,A campanha da Tábata é a melhor. Temos que admitir.,2024-09-06T01:22:40Z,0,0,4,2024-09-06T01:22:40Z,pvictor07.bsky.social,Paulo Victor,did:plc:tqbmbgegwafhxodwtzzbjgvg,sem violência detectada
at://did:plc:nbyq6ibecpq5ogtpnlvbcmpt/app.bsky.feed.post/3l3h7wu22ca2v,bafyreiaqk7hrpbimpmwgdzoey5rzjgeuchm6s3cooucoadgxrw5ixo5klq,"Coloca no YouTube, que incorpora diretamente aqui",2024-09-06T01:39:15Z,0,0,3,2024-09-06T01:39:15Z,douglas.bsky.social,Douglas Nascimento,did:plc:nbyq6ibecpq5ogtpnlvbcmpt,sem violência detectada
at://did:plc:k3d5qb5liv7soqvqgbvxt73y/app.bsky.feed.post/3l3i3tjr4pg2q,bafyreihv5maar5z4aviughbnnu6sq42raf2l4fkdcfu2stbbxzqupiwi4q,A única que não tem padrinho político! #Tabata40 👏🏻👏🏻,2024-09-06T09:58:18Z,1,0,0,2024-09-06T09:58:18Z,heverton1.bsky.social,h. #Tabata4️⃣0️⃣,did:plc:k3d5qb5liv7soqvqgbvxt73y,sem violência detectada
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l3h6yy6t452s,bafyreian2u3jngrz5yb3wlocbmn6mlg2i2vbpcmgawh43wcsomzproe2au,"Kkkkkkkk

Vou te chamar de petista hein.

Ficou boa a resposta.",2024-09-06T01:22:33Z,0,0,0,2024-09-06T01:22:33Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,sem violência detectada
at://did:plc:evnefddcbquw4znveinftgdq/app.bsky.feed.post/3l3h6ucvhgs25,bafyreibc4njtc453yzkvxnzzn5mjs624a5lzs7475yn5rmklaqowtoei2m,"Eita

Manda ver",2024-09-06T01:19:56Z,0,0,0,2024-09-06T01:19:56Z,johnyjapon.bsky.social,Naekaua,did:plc:evnefddcbquw4znveinftgdq,sem violência detectada
at://did:plc:26j55tk4sptazwfh74rctmbw/app.bsky.feed.post/3l3hatpdbbn2q,bafyreibxldjrxrrattwpob6zrcag2fm7l5xhn5pfylfgtpxo6v6hmcwco4,CHORA COMUNA,2024-09-06T01:55:24Z,0,0,0,2024-09-06T01:55:24Z,luladra0.bsky.social,NA,did:plc:26j55tk4sptazwfh74rctmbw,sem violência detectada
at://did:plc:tlr3mjbyovj6cmk52xo26dvk/app.bsky.feed.post/3l376butgar24,bafyreifkoctcqx3sxldoy2ag7sgqv7vel6fg44w747qluk3tjxskkj3obq,"Tábata é uma candidata que mostra seriedade.
Tem um lá que parece moleque da 5ª série.",2024-09-02T20:48:20Z,0,0,1,2024-09-02T20:48:20Z,447507176589.bsky.social,Marlon,did:plc:tlr3mjbyovj6cmk52xo26dvk,sem violência detectada
at://did:plc:rh5gjy3dyziw5nd2fb6xx4ar/app.bsky.feed.post/3l3bmr7htp42x,bafyreih43qt627ajhq7u5t2qekghmexgonjwlxtlzvj5pf4u3ofozo2jtu,Concordo plenamente,2024-09-03T20:12:46Z,0,0,1,2024-09-03T20:12:46Z,santunes.bsky.social,NA,did:plc:rh5gjy3dyziw5nd2fb6xx4ar,sem violência detectada
at://did:plc:qijbp2vuid7w5xscoamanq2h/app.bsky.feed.post/3l3gmxa2nz22e,bafyreicfv3ag5gfzh53fb3a7tvlyr53t7n2bq4me5q22onahmgfpbfjt4q,"Que lindo 😊! Ganhou seu lugar ao sol  agora alecrim! Chata pra caralho, não dá bem pra prestar atenção gesticula tanto que dá tontura, impossível captar algo!",2024-09-05T19:59:27Z,1,0,0,2024-09-05T19:59:27Z,picalitropeu.bsky.social,Volty Comier,did:plc:qijbp2vuid7w5xscoamanq2h,sem violência detectada
at://did:plc:huw7u6jn66rlrrgpxeijjjmb/app.bsky.feed.post/3l36sfqz2ew2k,bafyreibu7ly7buxq7cokiavs3pqy5kaxoy2dtkjmwrmlmznuea3zboilri,E a mais gatinha.,2024-09-02T17:16:08Z,0,0,0,2024-09-02T17:15:46Z,dondracula.bsky.social,Don Drácula,did:plc:huw7u6jn66rlrrgpxeijjjmb,sem violência detectada
at://did:plc:h3youqiszdt5hnuzlm7us2h4/app.bsky.feed.post/3l36ruvf5bm2a,bafyreia356lcnsv23yr7qozv7tmu2uxtrjkw4a4epxsh3f3wkkqgu3735e,"Que vergonha foi aquele show de baixarias, insultos, ofensas .

Vc tem razão : TABATA AMARAL foi a única que APRESENTOU PROPOSTAS!",2024-09-02T17:06:19Z,0,0,1,2024-09-02T17:06:19Z,anacavalcanti58.bsky.social,Ana Cavalcanti,did:plc:h3youqiszdt5hnuzlm7us2h4,sem violência detectada
